SN,idx_kpr,file_kpr,phase_kpr,low_wl_kpr,high_wl_kpr,snr_kpr,src_kpr,z_uni,m_b_uni,m_b_err_uni,x1_uni,x1_err_uni,c_uni,c_err_uni,mu_uni,mu_err_uni,sn_kpr
2007ai,847,SN07ai_070319_b01_DUP_BC.dat,4.68758178536204,3366.0,9280.0,25.24685878397517,csp,0.032,16.85,0.10,1.28,0.26,0.2,0.02,35.83,0.19,2007ai
2007al,132,sn2007al-20070313.289-ui.flm,3.759231358214035,3352.0,10322.0,39.27976181978949,bsnip,,,,,,,,,,2007al
2007al,718,sn2007al-20070312.31-fast.flm,2.7920073109896326,3490.0,7276.0,42.382981517536784,cfa,,,,,,,,,,2007al
2007al,719,sn2007al-20070313.23-fast.flm,3.7009410428102463,3492.0,7278.0,66.11590899311531,cfa,,,,,,,,,,2007al
2007al,720,sn2007al-20070314.26-fast.flm,4.7185516338630125,3492.0,7276.0,62.50570552491704,cfa,,,,,,,,,,2007al
2007al,721,sn2007al-20070315.23-fast.flm,5.6768839380605725,3492.0,7278.0,58.0144649675832,cfa,,,,,,,,,,2007al
2007al,848,SN07al_070313_g01_BAA_IM.dat,3.7207004717595855,4376.0,9842.0,92.87627611601542,csp,,,,,,,,,,2007al
2007as,849,SN07as_070319_b01_DUP_BC.dat,-1.3021191622454595,3412.0,9408.0,70.89109373358968,csp,,,,,,,,,,2007as
2007as,850,SN07as_070326_b01_DUP_BC.dat,5.596655568209611,3394.0,9392.0,49.54227690861507,csp,,,,,,,,,,2007as
2007au,722,sn2007au-20070319.26-fast.flm,-5.401809160244538,3462.0,7216.0,57.99351535097905,cfa,0.0209,16.58,0.11,-3.50,0.26,0.31,0.03,34.70,0.19,2007au
2007au,723,sn2007au-20070320.20-fast.flm,-4.480767874083816,3462.0,7216.0,49.44885172902188,cfa,0.0209,16.58,0.11,-3.50,0.26,0.31,0.03,34.70,0.19,2007au
2007au,724,sn2007au-20070321.14-fast.flm,-3.5597265879159683,3462.0,7216.0,46.86629777316685,cfa,0.0209,16.58,0.11,-3.50,0.26,0.31,0.03,34.70,0.19,2007au
2007au,725,sn2007au-20070326.15-fast.flm,1.3492275011174069,3456.0,7216.0,27.759865526991373,cfa,0.0209,16.58,0.11,-3.50,0.26,0.31,0.03,34.70,0.19,2007au
2007ax,726,sn2007ax-20070326.21-fast.flm,-1.2503997505141593,3506.0,7316.0,63.26808491294872,cfa,,,,,,,,,,2007ax
2007ax,727,sn2007ax-20070327.26-fast.flm,-0.2075723175948677,3506.0,7316.0,53.02457781585474,cfa,,,,,,,,,,2007ax
2007ax,851,SN07ax_070326_b01_DUP_BC.dat,-1.3993750980172803,3430.0,9492.0,30.381608316318488,csp,,,,,,,,,,2007ax
2007bc,133,sn2007bc-20070410.323-ui-corrected.flm,0.7259012539131353,3300.0,10334.0,79.55561379058881,bsnip,0.0219,15.86,0.10,-1.69,0.18,0.05,0.02,34.85,0.19,2007bc
2007bc,728,sn2007bc-20070407.24-fast.flm,-2.2942789968693096,3458.0,7210.0,60.81276075095403,cfa,0.0219,15.86,0.10,-1.69,0.18,0.05,0.02,34.85,0.19,2007bc
2007bc,729,sn2007bc-20070414.27-fast.flm,4.5924764890229675,3462.0,7214.0,50.533776831110245,cfa,0.0219,15.86,0.10,-1.69,0.18,0.05,0.02,34.85,0.19,2007bc
2007bc,730,sn2007bc-20070416.21-fast.flm,6.492946708460987,3458.0,7214.0,56.85048507316149,cfa,0.0219,15.86,0.10,-1.69,0.18,0.05,0.02,34.85,0.19,2007bc
2007bc,856,SN07bc_070409_b01_BAA_IM.dat,-0.4525862067891801,3488.0,9446.0,2.3023923683010136e-19,csp,0.0219,15.86,0.10,-1.69,0.18,0.05,0.02,34.85,0.19,2007bc
2007bc,857,SN07bc_070412_b01_DUP_WF.dat,2.5058777430723267,3776.0,8996.0,81.24052445310167,csp,0.0219,15.86,0.10,-1.69,0.18,0.05,0.02,34.85,0.19,2007bc
2007bd,134,sn2007bd-20070410.254-ui.flm,-6.039336196830742,3270.0,10232.0,25.136459038955532,bsnip,0.032,16.55,0.07,-1.78,0.16,0.03,0.02,35.59,0.17,2007bd
2007bd,731,sn2007bd-20070412.18-fast.flm,-4.171080251586864,3426.0,7146.0,36.681545770227096,cfa,0.032,16.55,0.07,-1.78,0.16,0.03,0.02,35.59,0.17,2007bd
2007bd,732,sn2007bd-20070415.20-fast.flm,-1.24162388884955,3428.0,7142.0,59.35578396270091,cfa,0.032,16.55,0.07,-1.78,0.16,0.03,0.02,35.59,0.17,2007bd
2007bd,733,sn2007bd-20070418.22-fast.flm,1.6878324738948216,3422.0,7142.0,34.92049874466054,cfa,0.032,16.55,0.07,-1.78,0.16,0.03,0.02,35.59,0.17,2007bd
2007bd,858,SN07bd_070412_b01_DUP_WF.dat,-4.2971826779785065,3738.0,8906.0,44.45710436467865,csp,0.032,16.55,0.07,-1.78,0.16,0.03,0.02,35.59,0.17,2007bd
2007bd,859,SN07bd_070417_b01_DUP_WF.dat,0.5917113843793889,3738.0,8906.0,52.057759154915544,csp,0.032,16.55,0.07,-1.78,0.16,0.03,0.02,35.59,0.17,2007bd
2007bm,860,SN07bm_070508_b01_BAA_IM.dat,4.123389627212173,3536.0,9518.0,103.62964053996129,csp,0.0074,14.45,0.29,-0.81,0.09,0.52,0.01,32.38,0.33,2007bm
2007bm,861,SN07bm_070511_b01_DUP_BC.dat,6.916044447712268,3376.0,9442.0,78.57749568563489,csp,0.0074,14.45,0.29,-0.81,0.09,0.52,0.01,32.38,0.33,2007bm
2007bz,135,sn2007bz-20070426.419-ui.flm,0.9493255873596456,3322.0,10226.0,40.72157536139736,bsnip,0.0227,16.60,0.10,1.41,0.23,0.16,0.02,35.65,0.19,2007bz
2007ca,734,sn2007ca-20070510.23-fast.flm,3.4820218802352882,3482.0,7260.0,83.91092657461985,cfa,0.0151,15.89,0.15,0.37,0.13,0.29,0.01,34.53,0.21,2007ca
2007ca,735,sn2007ca-20070512.27-fast.flm,5.49372526048233,3478.0,7258.0,77.77829760419367,cfa,0.0151,15.89,0.15,0.37,0.13,0.29,0.01,34.53,0.21,2007ca
2007ca,736,sn2007ca-20070513.21-fast.flm,6.4206866219739185,3486.0,7264.0,42.492533430475156,cfa,0.0151,15.89,0.15,0.37,0.13,0.29,0.01,34.53,0.21,2007ca
2007ca,862,SN07ca_070508_b01_BAA_IM.dat,1.5294862464568146,3508.0,9444.0,85.15132630120551,csp,0.0151,15.89,0.15,0.37,0.13,0.29,0.01,34.53,0.21,2007ca
2007ca,863,SN07ca_070511_b01_DUP_BC.dat,4.330092912937092,3350.0,9366.0,51.235695206989575,csp,0.0151,15.89,0.15,0.37,0.13,0.29,0.01,34.53,0.21,2007ca
2007ci,136,sn2007ci-20070519.316-ui.flm,-6.745726953247645,3420.0,9924.0,0.8763357542797316,bsnip,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,137,sn2007ci-20070524.264-ui-corrected.flm,-1.8858176689312065,3314.0,10262.0,65.88413552348308,bsnip,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,737,sn2007ci-20070519.18-fast.flm,-6.879305704795687,3478.0,7238.0,51.03707847120672,cfa,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,738,sn2007ci-20070520.20-fast.flm,-5.877465068178218,3476.0,7236.0,51.21874503457422,cfa,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,739,sn2007ci-20070521.19-fast.flm,-4.905090332629534,3468.0,7230.0,79.46792068087714,cfa,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,740,sn2007ci-20070522.19-fast.flm,-3.922893630060304,3470.0,7232.0,84.7740196178612,cfa,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,741,sn2007ci-20070524.19-fast.flm,-1.958500224921844,3470.0,7232.0,84.35153195393778,cfa,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007ci,742,sn2007ci-20070525.19-fast.flm,-0.976303522352614,3470.0,7232.0,61.08429765305733,cfa,0.0192,15.89,0.12,-3.20,0.23,0.13,0.03,34.49,0.2,2007ci
2007co,138,sn2007co-20070609.398-ui-corrected.flm,-4.112128783731178,3276.0,10174.0,50.68111889008801,bsnip,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,139,sn2007co-20070614.468-ui-corrected.flm,0.8247627468217633,3290.0,10174.0,77.55084186319125,bsnip,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,743,sn2007co-20070608.35-fast.flm,-5.132614449220751,3438.0,7168.0,44.388529590786284,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,744,sn2007co-20070609.33-fast.flm,-4.17834350248348,3440.0,7170.0,56.0537653722752,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,745,sn2007co-20070610.39-fast.flm,-3.1461728866304366,3440.0,7172.0,48.55195717059426,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,746,sn2007co-20070612.35-fast.flm,-1.23763099316298,3434.0,7170.0,42.767581530811526,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,747,sn2007co-20070613.39-fast.flm,-0.2249352945871096,3436.0,7170.0,43.671850289594964,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,748,sn2007co-20070614.38-fast.flm,0.7390731107852049,3436.0,7170.0,63.67166672376422,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,749,sn2007co-20070615.36-fast.flm,1.6933440575224756,3436.0,7170.0,52.499454011916896,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,750,sn2007co-20070616.35-fast.flm,2.6573524628947904,3438.0,7170.0,47.269349362080774,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,751,sn2007co-20070617.34-fast.flm,3.621360868267105,3438.0,7168.0,38.56060118588609,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,752,sn2007co-20070619.45-fast.flm,5.675964641338147,3438.0,7168.0,53.59227086162266,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007co,753,sn2007co-20070620.34-fast.flm,6.542598460310433,3438.0,7168.0,41.44840413299713,cfa,0.0266,16.43,0.09,-0.39,0.09,0.15,0.01,35.32,0.18,2007co
2007cp,140,sn2007cp-20070614.263-ir.flm,-4.3285950636468336,5030.0,10078.0,12.020351303580265,bsnip,0.0377,17.17,0.08,-3.68,1.30,0.1,0.06,35.80,0.29,2007cp
2007cp,141,sn2007cp-20070623.217-ui.flm,4.309301125315978,3244.0,10078.0,9.933280041331326,bsnip,0.0377,17.17,0.08,-3.68,1.30,0.1,0.06,35.80,0.29,2007cp
2007cq,142,sn2007cq-20070623.431-ui.flm,-6.024166829078832,3280.0,10184.0,47.01280614628532,bsnip,0.0247,15.79,0.09,-0.62,0.16,0.05,0.01,34.91,0.18,2007cq
2007cq,754,sn2007cq-20070624.45-fast.flm,-5.0311830052625846,3440.0,7174.0,66.42462411379248,cfa,0.0247,15.79,0.09,-0.62,0.16,0.05,0.01,34.91,0.18,2007cq
2007cq,755,sn2007cq-20070625.45-fast.flm,-4.0567140908209565,3444.0,7178.0,60.93418979113342,cfa,0.0247,15.79,0.09,-0.62,0.16,0.05,0.01,34.91,0.18,2007cq
2007f,143,sn2007f-20070126.534-ui.flm,3.1545802962309755,3306.0,10208.0,73.19162912290093,bsnip,0.0242,15.86,0.09,0.42,0.08,0.01,0.01,35.19,0.18,2007f
2007f,756,sn2007F-20070116.54-fast.flm,-6.609085074018254,3450.0,7192.0,30.972272526305765,cfa,0.0242,15.86,0.09,0.42,0.08,0.01,0.01,35.19,0.18,2007f
2007f,757,sn2007F-20070117.53-fast.flm,-5.641901892456514,3450.0,7192.0,50.19477568788702,cfa,0.0242,15.86,0.09,0.42,0.08,0.01,0.01,35.19,0.18,2007f
2007f,758,sn2007F-20070121.55-fast.flm,-1.714552003678599,3450.0,7192.0,65.52416725687029,cfa,0.0242,15.86,0.09,0.42,0.08,0.01,0.01,35.19,0.18,2007f
2007f,759,sn2007F-20070122.49-fast.flm,-0.7962164575522142,3450.0,7192.0,50.08309821600468,cfa,0.0242,15.86,0.09,0.42,0.08,0.01,0.01,35.19,0.18,2007f
2007f,760,sn2007F-20070126.43-fast.flm,3.0529772145319765,3450.0,7192.0,87.1523318391602,cfa,0.0242,15.86,0.09,0.42,0.08,0.01,0.01,35.19,0.18,2007f
2007jg,761,sn2007jg-20070920.46-fast.flm,-2.4712403736865647,3402.0,7100.0,44.448449098690816,cfa,,,,,,,,,,2007jg
2007jg,864,SN07jg_070922_b01_CLA_LD.dat,-0.6199795398197591,3638.0,9554.0,48.724328421506215,csp,,,,,,,,,,2007jg
2007le,762,sn2007le-20071018.23-fast.flm,-6.635403453390057,3504.0,7316.0,143.7205583941424,cfa,,,,,,,,,,2007le
2007le,763,sn2007le-20071019.21-fast.flm,-5.661946060531533,3504.0,7316.0,161.21255048309527,cfa,,,,,,,,,,2007le
2007le,764,sn2007le-20071031.17-fast.flm,6.218207427872032,3504.0,7316.0,197.46972228632717,cfa,,,,,,,,,,2007le
2007le,865,SN07le_071021_b01_DUP_BC.dat,-3.8044304230556296,3382.0,9446.0,96.89193864330277,csp,,,,,,,,,,2007le
2007le,866,SN07le_071021_r01_DUP_BC.dat,-3.784563945631769,4726.0,9446.0,93.39713814083444,csp,,,,,,,,,,2007le
2007le,867,SN07le_071028_b01_CLA_LD.dat,3.1587699073005293,3810.0,5998.0,444.94010157486207,csp,,,,,,,,,,2007le
2007le,868,SN07le_071028_g01_CLA_LD.dat,3.1389034298766685,4102.0,9190.0,208.4471322385641,csp,,,,,,,,,,2007le
2007le,869,SN07le_071029_b01_NTT_EM.dat,4.19182673241618,3232.0,5214.0,103.29732063822959,csp,,,,,,,,,,2007le
2007le,870,SN07le_071029_g01_NTT_EM.dat,4.211693209840041,4026.0,10080.0,137.32064662990342,csp,,,,,,,,,,2007le
2007le,871,SN07le_071029_r01_NTT_EM.dat,4.231559687263902,5814.0,10080.0,92.49961056292648,csp,,,,,,,,,,2007le
2007le,872,SN07le_071030_b01_NTT_EM.dat,5.185150602684109,3232.0,5214.0,171.79549954123732,csp,,,,,,,,,,2007le
2007le,873,SN07le_071030_g01_NTT_EM.dat,5.20501708010797,4026.0,10080.0,138.464019154559,csp,,,,,,,,,,2007le
2007le,874,SN07le_071030_r01_NTT_EM.dat,5.224883557531832,5814.0,10080.0,134.45676965112239,csp,,,,,,,,,,2007le
2007n,144,sn2007n-20070122.583-deimos.flm,0.90336563554057,4444.0,9396.0,143.91546882563355,bsnip,,,,,,,,,,2007n
2007nq,875,SN07nq_071028_g01_CLA_LD.dat,4.254419246771229,3954.0,8850.0,29.768889501113648,csp,,,,,,,,,,2007nq
2007nq,876,SN07nq_071029_b01_NTT_EM.dat,5.287881412079726,3116.0,5020.0,27.01572615851764,csp,,,,,,,,,,2007nq
2007nq,877,SN07nq_071029_g01_NTT_EM.dat,5.316588694696961,3880.0,9710.0,22.878071573239964,csp,,,,,,,,,,2007nq
2007nq,878,SN07nq_071029_r01_NTT_EM.dat,5.335726882959918,5604.0,9710.0,14.917717023945956,csp,,,,,,,,,,2007nq
2007nq,879,SN07nq_071030_b01_NTT_EM.dat,6.2447908243363965,3116.0,5020.0,29.411233732040138,csp,,,,,,,,,,2007nq
2007nq,880,SN07nq_071030_g01_NTT_EM.dat,6.273498106953631,3880.0,9710.0,18.39475792555198,csp,,,,,,,,,,2007nq
2007nq,881,SN07nq_071030_r01_NTT_EM.dat,6.302205389125269,5604.0,9710.0,12.417694532237599,csp,,,,,,,,,,2007nq
2007o,145,sn2007o-20070122.663-deimos.flm,0.02123117662911261,4330.0,9184.0,122.09537491999515,bsnip,0.0366,16.75,0.06,-0.83,0.14,-0.0,0.02,35.97,0.17,2007o
2007on,146,sn2007on-20071112.468-br.flm,-2.6855586582726656,3084.0,9060.0,435.0669580520142,bsnip,,,,,,,,,,2007on
2007on,147,sn2007on-20071112.473-hires1.flm,-2.6855586582726656,3762.0,6744.0,687.8334881749745,bsnip,,,,,,,,,,2007on
2007on,882,SN07on_071111_b01_DUP_WF.dat,-3.86092524822085,3828.0,9124.0,175.5618120007268,csp,,,,,,,,,,2007on
2007on,883,SN07on_071114_b01_DUP_WF.dat,-0.830605637703888,3828.0,9124.0,166.12953856195355,csp,,,,,,,,,,2007on
2007on,884,SN07on_071117_b01_BAA_IM.dat,2.0308109130811185,3838.0,6298.0,202.5004719597924,csp,,,,,,,,,,2007on
2007on,885,SN07on_071117_r01_BAA_IM.dat,2.0308109130811185,6490.0,10554.0,196.47598995616616,csp,,,,,,,,,,2007on
2007on,886,SN07on_071119_b01_NTT_EM.dat,4.037776688056376,3232.0,5214.0,235.54384306408943,csp,,,,,,,,,,2007on
2007on,887,SN07on_071119_g01_NTT_EM.dat,4.057647635879124,4028.0,10084.0,211.4155941019524,csp,,,,,,,,,,2007on
2007on,888,SN07on_071119_r01_NTT_EM.dat,4.067583110253155,5816.0,10084.0,193.13045747102782,csp,,,,,,,,,,2007on
2007qe,148,sn2007qe-20071118.104-ui.flm,-6.630392156861775,3298.0,10370.0,0.8140734964478723,bsnip,0.0229,16.02,0.10,0.53,0.08,0.1,0.01,35.14,0.18,2007qe
2007qe,149,sn2007qe-20071201.176-ui.flm,6.185294117648143,3314.0,10370.0,0.9307836147929824,bsnip,0.0229,16.02,0.10,0.53,0.08,0.1,0.01,35.14,0.18,2007qe
2007s,150,sn2007s-20070218.375-ui.flm,5.428543248841912,3342.0,10306.0,83.51765392939748,bsnip,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,765,sn2007S-20070208.34-fast.flm,-4.468882532796802,3482.0,7262.0,94.71312158001808,cfa,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,766,sn2007S-20070209.30-fast.flm,-3.5220435940391317,3486.0,7264.0,90.72170221723421,cfa,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,767,sn2007S-20070210.32-fast.flm,-2.5160272216189723,3482.0,7262.0,107.88345378765601,cfa,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,768,sn2007S-20070212.33-fast.flm,-0.5335831936063111,3482.0,7262.0,88.95741359024522,cfa,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,769,sn2007S-20070219.32-fast.flm,6.3605878291749915,3484.0,7262.0,50.921394010551865,cfa,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,889,SN07S_070212_b01_DUP_WF.dat,-0.6322122497463374,3800.0,9058.0,57.20137524835635,csp,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,890,SN07S_070213_b01_DUP_WF.dat,0.36394121730380935,3800.0,9058.0,86.15655926521501,csp,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2007s,891,SN07S_070219_b01_DUP_WF.dat,6.25209586740661,3800.0,9058.0,68.99388861559672,csp,0.015,15.78,0.15,1.09,0.12,0.45,0.01,34.11,0.21,2007s
2008bc,892,SN08bc_080319_b01_CLA_MA.dat,-4.803529155812004,3146.0,9278.0,267.20031332411173,csp,,,,,,,,,,2008bc
2008bc,893,SN08bc_080320_b01_CLA_LD.dat,-3.7198781977235527,3628.0,9246.0,116.14477723543112,csp,,,,,,,,,,2008bc
2008bc,894,SN08bc_080328_b01_NTT_EM.dat,4.190773795909278,3206.0,5170.0,48.90551904016629,csp,,,,,,,,,,2008bc
2008bc,895,SN08bc_080328_g01_NTT_EM.dat,4.210476540618477,3994.0,9998.0,53.985617724223175,csp,,,,,,,,,,2008bc
2008bc,896,SN08bc_080328_r01_NTT_EM.dat,4.2203279127437066,5766.0,9998.0,30.60696799955735,csp,,,,,,,,,,2008bc
2008bf,770,sn2008bf-20080330.31-fast.flm,0.6880733944900159,3446.0,7190.0,85.58964793893341,cfa,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,771,sn2008bf-20080401.29-fast.flm,2.620534842863236,3446.0,7190.0,99.28504829813645,cfa,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,772,sn2008bf-20080402.35-fast.flm,3.655084911180308,3446.0,7190.0,69.78361661501198,cfa,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,773,sn2008bf-20080403.30-fast.flm,4.582276010150018,3446.0,7190.0,85.37663400787807,cfa,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,897,SN08bf_080324_b01_CLA_LD.dat,-5.36306851467264,3768.0,9812.0,88.84077422103071,csp,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,898,SN08bf_080325_b01_CLA_LD.dat,-4.279718914501571,3768.0,9924.0,87.93286081321794,csp,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,899,SN08bf_080326_b01_CLA_LD.dat,-3.3134881905528544,3768.0,9924.0,119.08342473818102,csp,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,900,SN08bf_080328_b01_NTT_EM.dat,-1.3224673043170032,3178.0,5124.0,49.08657228668538,csp,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,901,SN08bf_080328_g01_NTT_EM.dat,-1.302947491689025,3960.0,9910.0,31.033391200618272,csp,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bf,902,SN08bf_080331_b01_DUP_WF.dat,1.527425336640926,3764.0,8968.0,114.91263922921429,csp,0.0251,15.68,0.09,0.25,0.12,0.03,0.01,34.95,0.18,2008bf
2008bq,903,SN08bq_080407_b01_DUP_WF.dat,1.1025070429744346,3728.0,8880.0,59.47416978380605,csp,,,,,,,,,,2008bq
2008bq,904,SN08bq_080412_b01_DUP_WF.dat,5.928393134870832,3728.0,8880.0,55.44033950459843,csp,,,,,,,,,,2008bq
2008c,774,sn2008C-20080105.27-fast.flm,5.758112094395052,3466.0,7238.0,78.84933743640285,cfa,,,,,,,,,,2008c
2008c,905,SN08C_080105_b01_DUP_BC.dat,5.689282202742609,4150.0,10154.0,24.090010916602296,csp,,,,,,,,,,2008c
2008fp,906,SN08fp_080917_b01_CLA_LD.dat,-3.490231329670747,3678.0,9356.0,141.26094182966258,csp,,,,,,,,,,2008fp
2008fp,907,SN08fp_080921_b01_DUP_WF.dat,0.5071276292048087,3832.0,9132.0,157.19793995907727,csp,,,,,,,,,,2008fp
2008fp,908,SN08fp_080922_b01_DUP_WF.dat,1.5114392081978747,3832.0,9132.0,157.7382812730369,csp,,,,,,,,,,2008fp
2008gp,909,SN08gp_081102_b01_BAA_IM.dat,-5.8137453273920325,3948.0,6160.0,102.20033860192773,csp,,,,,,,,,,2008gp
2008gp,910,SN08gp_081102_r01_BAA_IM.dat,-5.8137453273920325,6396.0,10316.0,97.97796686912912,csp,,,,,,,,,,2008gp
2008hv,911,SN08hv_081210_b01_NTT_EF.dat,-6.271301438199648,3312.0,5878.0,142.07032364421218,csp,,,,,,,,,,2008hv
2008hv,912,SN08hv_081210_r01_NTT_EF.dat,-6.261425373163305,5228.0,9044.0,147.53955628705285,csp,,,,,,,,,,2008hv
2008hv,913,SN08hv_081215_b01_CLA_LD.dat,-1.293764548590103,3628.0,9262.0,136.03635516233942,csp,,,,,,,,,,2008hv
2008hv,914,SN08hv_081218_b01_CLA_LD.dat,1.6493028980039617,3638.0,9262.0,75.62808413135949,csp,,,,,,,,,,2008hv
2008hv,915,SN08hv_081218_b02_CLA_LD.dat,1.6789310935728765,3638.0,9274.0,139.49056590363665,csp,,,,,,,,,,2008hv
2008l,775,sn2008L-20080202.15-fast.flm,4.745928977833407,3462.0,7224.0,88.32099103964745,cfa,0.0189,15.11,0.13,-1.88,0.28,-0.07,0.04,34.37,0.21,2008l
2008r,776,sn2008R-20080202.13-fast.flm,4.665022200291581,3482.0,7268.0,92.78005886530714,cfa,,,,,,,,,,2008r
2008r,916,SN08R_080131jan08_b01_CLA_MA.dat,2.592994573056977,3154.0,9420.0,167.76770686106244,csp,,,,,,,,,,2008r
2008r,917,SN08R_080201feb08_b01_DUP_BC.dat,3.6487419833164974,3516.0,9532.0,63.25147971330382,csp,,,,,,,,,,2008r
2008r,918,SN08R_080201feb08_r01_DUP_BC.dat,3.678342377786264,4856.0,9532.0,30.12982355729579,csp,,,,,,,,,,2008r
2009f,919,SN09F_090105_b01_CLA_LD.dat,-4.31706806620658,3626.0,9258.0,63.20043542393486,csp,,,,,,,,,,2009f
2009f,920,SN09F_090109_r01_NTT_EF.dat,-0.3287408337924838,5226.0,9042.0,48.463560645517035,csp,,,,,,,,,,2009f
2009f,921,SN09F_090110_r01_GEM_GM.dat,0.5400037117635338,3902.0,7966.0,128.20728805230013,csp,,,,,,,,,,2009f
2009f,922,SN09F_090112_r01_GEM_GM.dat,2.504551036843317,3854.0,8004.0,262.49093581941344,csp,,,,,,,,,,2009f
2009ig,1049,sn2009ig-20090901.34-fixedbg-swift.flm,-4.6,1938.0,6676.0,2.806201962465762,swift_uv,,,,,,,,,,2009ig
2009ig,1050,sn2009ig-20090903.70-fixedbg-swift.flm,-2.3,1938.0,6676.0,9.524298136864182,swift_uv,,,,,,,,,,2009ig
2009ig,1051,sn2009ig-20090907.34-fixedbg-swift.flm,1.3,1936.0,6676.0,9.786434470320758,swift_uv,,,,,,,,,,2009ig
2011by,1037,sn2011by-hst+lick.flm,0.1,1654.0,10116.0,247.06198706543486,foley_hst,,,,,,,,,,2011by
2011by,1052,sn2011by-20110505.50-fixedbg-swift.flm,-4.4,1948.0,6746.0,11.067699916551867,swift_uv,,,,,,,,,,2011by
2011by,1053,sn2011by-20110507.26-fixedbg-swift.flm,-2.6,1948.0,6730.0,12.921963830252633,swift_uv,,,,,,,,,,2011by
2011by,1054,sn2011by-20110510.54-fixedbg-swift.flm,0.6,1948.0,6744.0,12.91782002956842,swift_uv,,,,,,,,,,2011by
2011fe,997,sn2011fe-20110904-snifs.dat,-6.3,3350.0,9642.0,681.3595734510568,other,,,,,,,,,,2011fe
2011fe,998,sn2011fe-20110905-snifs.dat,-5.3,3350.0,9642.0,803.5954497312109,other,,,,,,,,,,2011fe
2011fe,999,sn2011fe-20110909-snifs.dat,-1.3,3350.0,9642.0,809.6835307248033,other,,,,,,,,,,2011fe
2011fe,1000,sn2011fe-20110910-snifs.dat,-0.3,3350.0,9642.0,833.3076292556183,other,,,,,,,,,,2011fe
2011fe,1001,sn2011fe-20110911-snifs.dat,0.7,3350.0,9642.0,816.9132488045108,other,,,,,,,,,,2011fe
2011fe,1002,sn2011fe-20110912-snifs.dat,1.7,3350.0,9642.0,805.8538930449008,other,,,,,,,,,,2011fe
2011fe,1003,sn2011fe-20110913-snifs.dat,2.7,3350.0,9642.0,804.1421714812967,other,,,,,,,,,,2011fe
